# Time	Cd	Cl	Cm
2.264	2.01285	-4.3585e-05	8.28445e-06
2.265	2.0128	-4.35603e-05	8.26528e-06
2.266	2.01275	-4.35588e-05	8.24947e-06
2.267	2.0127	-4.3506e-05	8.26065e-06
2.268	2.01265	-4.34315e-05	8.26069e-06
2.269	2.0126	-4.34395e-05	8.241e-06
2.27	2.01255	-4.33518e-05	8.241e-06
2.271	2.0125	-4.33499e-05	8.23861e-06
2.272	2.01245	-4.3297e-05	8.23567e-06
2.273	2.0124	-4.32712e-05	8.23369e-06
2.274	2.01235	-4.3245e-05	8.22926e-06
2.275	2.0123	-4.31953e-05	8.22631e-06
2.276	2.01225	-4.3084e-05	8.2235e-06
2.277	2.0122	-4.3151e-05	8.22066e-06
2.278	2.01215	-4.31112e-05	8.21752e-06
2.279	2.0121	-4.30709e-05	8.21358e-06
2.28	2.01206	-4.28629e-05	8.12131e-06
2.281	2.01201	-4.29084e-05	8.18069e-06
2.282	2.01196	-4.29584e-05	8.19129e-06
2.283	2.01191	-4.29294e-05	8.18864e-06
2.284	2.01186	-4.28808e-05	8.18786e-06
2.285	2.01181	-4.28527e-05	8.18623e-06
2.286	2.01176	-4.27922e-05	8.18425e-06
2.287	2.01172	-4.28403e-05	8.18206e-06
2.288	2.01167	-4.27533e-05	8.17982e-06
2.289	2.01162	-4.27149e-05	8.17689e-06
2.29	2.01157	-4.26776e-05	8.17411e-06
2.291	2.01152	-4.26385e-05	8.17104e-06
2.292	2.01147	-4.26042e-05	8.16947e-06
2.293	2.01142	-4.25755e-05	8.17539e-06
2.294	2.01137	-4.25537e-05	8.1712e-06
2.295	2.01132	-4.24953e-05	8.17067e-06
2.296	2.01128	-4.15656e-05	8.12392e-06
2.297	2.01123	-4.22158e-05	8.12609e-06
2.298	2.01119	-4.23853e-05	8.13867e-06
2.299	2.01114	-4.23602e-05	8.13469e-06
2.3	2.01109	-4.23356e-05	8.13334e-06
2.301	2.01104	-4.16831e-05	8.07756e-06
2.302	2.011	-4.20388e-05	8.0817e-06
2.303	2.01095	-4.2015e-05	8.07885e-06
2.304	2.0109	-4.20174e-05	8.081e-06
2.305	2.01085	-4.19502e-05	8.07983e-06
2.306	2.0108	-4.19003e-05	8.07875e-06
2.307	2.01076	-4.18527e-05	8.07749e-06
2.308	2.01071	-4.18349e-05	8.07404e-06
2.309	2.01066	-4.17973e-05	8.07639e-06
2.31	2.01061	-4.17681e-05	8.07313e-06
2.311	2.01056	-4.17185e-05	8.07447e-06
2.312	2.01052	-4.16634e-05	8.08157e-06
2.313	2.01047	-4.16371e-05	8.07636e-06
2.314	2.01042	-4.16084e-05	8.07231e-06
2.315	2.01038	-3.925e-05	7.96347e-06
2.316	2.01034	-4.14502e-05	7.98217e-06
2.317	2.01029	-4.20829e-05	8.07526e-06
2.318	2.01026	-4.11342e-05	7.78217e-06
2.319	2.01022	-4.16313e-05	8.00072e-06
2.32	2.01017	-4.18648e-05	8.03845e-06
2.321	2.01012	-4.16488e-05	8.02832e-06
2.322	2.01007	-4.16315e-05	8.03541e-06
2.323	2.01002	-4.15629e-05	8.02226e-06
2.324	2.00997	-4.14964e-05	8.03105e-06
2.325	2.00993	-4.14725e-05	8.0294e-06
2.326	2.00987	-4.14162e-05	8.02886e-06
2.327	2.00984	-4.13325e-05	8.02156e-06
2.328	2.00979	-4.09869e-05	7.93801e-06
2.329	2.00974	-4.13037e-05	8.01991e-06
2.33	2.0097	-4.07845e-05	7.92876e-06
2.331	2.00965	-4.08865e-05	7.95891e-06
2.332	2.00961	-4.14117e-05	8.01944e-06
2.333	2.00956	-4.08709e-05	7.96268e-06
2.334	2.00952	-4.15282e-05	8.01831e-06
2.335	2.00947	-3.96038e-05	7.85191e-06
2.336	2.00943	-4.07676e-05	7.93038e-06
2.337	2.00939	-4.10173e-05	7.95405e-06
2.338	2.00934	-4.09424e-05	7.94402e-06
2.339	2.0093	-4.10311e-05	7.96898e-06
2.34	2.00925	-4.08659e-05	7.93906e-06
2.341	2.0092	-4.10256e-05	7.97886e-06
2.342	2.00915	-4.07174e-05	7.91518e-06
2.343	2.00912	-4.10516e-05	7.98595e-06
2.344	2.00906	-4.03481e-05	7.84389e-06
2.345	2.00902	-4.06776e-05	7.90388e-06
2.346	2.00898	-4.07342e-05	7.91369e-06
2.347	2.00893	-4.07384e-05	7.92271e-06
2.348	2.00889	-4.07108e-05	7.92337e-06
2.349	2.00884	-4.06396e-05	7.92822e-06
2.35	2.00879	-4.06464e-05	7.91062e-06
2.351	2.00875	-4.05776e-05	7.92239e-06
2.352	2.0087	-4.05677e-05	7.91015e-06
2.353	2.00866	-4.05431e-05	7.90597e-06
2.354	2.00861	-4.05103e-05	7.90295e-06
2.355	2.00856	-4.04784e-05	7.9004e-06
2.356	2.00852	-4.046e-05	7.90372e-06
2.357	2.00847	-4.04318e-05	7.90202e-06
2.358	2.00843	-4.03965e-05	7.89976e-06
2.359	2.00839	-3.85266e-05	7.75242e-06
2.36	2.00835	-4.03252e-05	7.84925e-06
2.361	2.00832	-3.93296e-05	7.68532e-06
2.362	2.00828	-4.04109e-05	7.82862e-06
2.363	2.00823	-3.90066e-05	7.68738e-06
2.364	2.0082	-4.04192e-05	7.81204e-06
2.365	2.00815	-4.0612e-05	7.84086e-06
2.366	2.00812	-4.00951e-05	7.65485e-06
2.367	2.00808	-4.0543e-05	7.83837e-06
2.368	2.00803	-4.0525e-05	7.85337e-06
2.369	2.00798	-4.04332e-05	7.86661e-06
2.37	2.00793	-4.03236e-05	7.86847e-06
2.371	2.00789	-4.02556e-05	7.86844e-06
2.372	2.00784	-4.0183e-05	7.87147e-06
2.373	2.00779	-4.01323e-05	7.86776e-06
2.374	2.00775	-3.99003e-05	7.84558e-06
2.375	2.0077	-4.02245e-05	7.86544e-06
2.376	2.00765	-3.99655e-05	7.86089e-06
2.377	2.00761	-3.9757e-05	7.83411e-06
2.378	2.00756	-4.01048e-05	7.85865e-06
2.379	2.00751	-3.98583e-05	7.84419e-06
2.38	2.00747	-3.98193e-05	7.83981e-06
2.381	2.00743	-3.88789e-05	7.63229e-06
2.382	2.00739	-3.96906e-05	7.80821e-06
2.383	2.00735	-3.9778e-05	7.81001e-06
2.384	2.0073	-3.97447e-05	7.82364e-06
2.385	2.00726	-3.97554e-05	7.81984e-06
2.386	2.00721	-3.96524e-05	7.8219e-06
2.387	2.00716	-3.96042e-05	7.82751e-06
2.388	2.00712	-3.95645e-05	7.82357e-06
2.389	2.00707	-3.95262e-05	7.81894e-06
2.39	2.00703	-3.94741e-05	7.81638e-06
2.391	2.00698	-3.94328e-05	7.81293e-06
2.392	2.00694	-3.93916e-05	7.80916e-06
2.393	2.00689	-3.93511e-05	7.80544e-06
2.394	2.00684	-3.93108e-05	7.80174e-06
2.395	2.0068	-3.92708e-05	7.79788e-06
2.396	2.00675	-3.92315e-05	7.79399e-06
2.397	2.00671	-3.91969e-05	7.7886e-06
2.398	2.00666	-3.91579e-05	7.77579e-06
2.399	2.00662	-3.91117e-05	7.79024e-06
2.4	2.00657	-3.93858e-05	7.81192e-06
2.401	2.00653	-3.89884e-05	7.78527e-06
2.402	2.00649	-3.89969e-05	7.78008e-06
2.403	2.00644	-3.89752e-05	7.77321e-06
2.404	2.0064	-3.89882e-05	7.76788e-06
2.405	2.00635	-3.8956e-05	7.76332e-06
2.406	2.00631	-3.95496e-05	7.80904e-06
2.407	2.00626	-3.87382e-05	7.74915e-06
2.408	2.00622	-3.88096e-05	7.74353e-06
2.409	2.00617	-3.87385e-05	7.74848e-06
2.41	2.00613	-3.87698e-05	7.7446e-06
2.411	2.00609	-3.87643e-05	7.7373e-06
2.412	2.00604	-3.87368e-05	7.73378e-06
2.413	2.006	-3.86892e-05	7.73268e-06
2.414	2.00595	-3.86209e-05	7.73035e-06
2.415	2.00591	-3.86156e-05	7.73235e-06
2.416	2.00587	-3.85984e-05	7.72565e-06
2.417	2.00582	-3.85687e-05	7.72158e-06
2.418	2.00578	-3.85447e-05	7.71537e-06
2.419	2.00574	-3.85146e-05	7.71216e-06
2.42	2.00569	-3.84795e-05	7.70584e-06
2.421	2.00565	-3.84517e-05	7.70523e-06
2.422	2.00561	-3.8426e-05	7.70154e-06
2.423	2.00556	-3.84299e-05	7.68964e-06
2.424	2.00552	-3.84e-05	7.68154e-06
2.425	2.00548	-3.8368e-05	7.67498e-06
2.426	2.00543	-3.84929e-05	7.67096e-06
2.427	2.00539	-3.83704e-05	7.68156e-06
2.428	2.00535	-3.83691e-05	7.66936e-06
2.429	2.0053	-3.79328e-05	7.64332e-06
2.43	2.00526	-3.81103e-05	7.66605e-06
2.431	2.00522	-3.82057e-05	7.65155e-06
2.432	2.00517	-3.80679e-05	7.64289e-06
2.433	2.00513	-3.80493e-05	7.63971e-06
2.434	2.00509	-3.77536e-05	7.6305e-06
2.435	2.00505	-3.83398e-05	7.66196e-06
2.436	2.005	-3.78504e-05	7.62282e-06
2.437	2.00496	-3.80675e-05	7.64034e-06
2.438	2.00492	-3.79391e-05	7.63495e-06
2.439	2.00487	-3.79589e-05	7.63217e-06
2.44	2.00483	-3.79235e-05	7.62511e-06
2.441	2.00479	-3.78969e-05	7.62084e-06
2.442	2.00475	-3.78874e-05	7.61258e-06
2.443	2.0047	-3.78585e-05	7.60459e-06
2.444	2.00466	-3.78358e-05	7.60078e-06
2.445	2.00462	-3.78049e-05	7.59765e-06
2.446	2.00458	-3.77753e-05	7.59437e-06
2.447	2.00453	-3.77001e-05	7.58997e-06
2.448	2.00449	-3.76426e-05	7.58234e-06
2.449	2.00445	-3.76212e-05	7.57858e-06
2.45	2.00441	-3.75926e-05	7.5706e-06
2.451	2.00436	-3.75517e-05	7.57313e-06
2.452	2.00432	-3.75181e-05	7.56879e-06
2.453	2.00428	-3.75016e-05	7.56417e-06
2.454	2.00424	-3.7477e-05	7.56768e-06
2.455	2.0042	-3.74409e-05	7.56194e-06
2.456	2.00415	-3.73902e-05	7.53958e-06
2.457	2.00411	-3.73438e-05	7.55433e-06
2.458	2.00407	-3.72823e-05	7.54497e-06
2.459	2.00403	-3.72199e-05	7.52935e-06
2.46	2.00399	-3.72118e-05	7.53863e-06
2.461	2.00395	-3.71691e-05	7.5231e-06
2.462	2.0039	-3.71388e-05	7.52365e-06
2.463	2.00386	-3.71235e-05	7.52064e-06
2.464	2.00382	-3.71079e-05	7.51719e-06
2.465	2.00378	-3.71045e-05	7.51177e-06
2.466	2.00374	-3.7069e-05	7.50944e-06
2.467	2.0037	-3.70111e-05	7.50761e-06
2.468	2.00365	-3.69912e-05	7.50493e-06
2.469	2.00361	-3.69388e-05	7.50169e-06
2.47	2.00357	-3.69975e-05	7.49736e-06
2.471	2.00353	-3.6923e-05	7.48647e-06
2.472	2.00349	-3.68945e-05	7.48403e-06
2.473	2.00345	-3.68666e-05	7.4847e-06
2.474	2.00341	-3.68565e-05	7.47399e-06
2.475	2.00336	-3.68253e-05	7.47591e-06
2.476	2.00332	-3.67976e-05	7.47303e-06
2.477	2.00328	-3.67717e-05	7.47042e-06
2.478	2.00324	-3.67508e-05	7.46535e-06
2.479	2.0032	-3.6762e-05	7.47937e-06
2.48	2.00316	-3.6741e-05	7.47154e-06
2.481	2.00312	-3.67182e-05	7.467e-06
2.482	2.00308	-3.66999e-05	7.45728e-06
2.483	2.00304	-3.66765e-05	7.45316e-06
2.484	2.003	-3.66505e-05	7.44943e-06
2.485	2.00296	-3.65804e-05	7.45193e-06
2.486	2.00291	-3.66075e-05	7.43632e-06
2.487	2.00287	-3.65309e-05	7.44318e-06
2.488	2.00283	-3.6514e-05	7.42828e-06
2.489	2.00279	-3.64844e-05	7.43131e-06
2.49	2.00275	-3.64602e-05	7.43774e-06
2.491	2.00271	-3.64356e-05	7.43339e-06
2.492	2.00267	-3.64215e-05	7.42086e-06
2.493	2.00263	-3.6381e-05	7.40786e-06
2.494	2.00259	-3.63521e-05	7.41909e-06
2.495	2.00255	-3.63255e-05	7.41448e-06
2.496	2.00251	-3.63241e-05	7.41165e-06
2.497	2.00247	-3.62848e-05	7.41569e-06
2.498	2.00243	-3.62364e-05	7.41139e-06
2.499	2.00239	-3.62266e-05	7.39522e-06
2.5	2.00235	-3.61968e-05	7.39755e-06
2.501	2.00231	-3.61849e-05	7.38899e-06
2.502	2.00227	-3.61519e-05	7.37809e-06
2.503	2.00223	-3.61336e-05	7.38282e-06
2.504	2.00219	-3.61277e-05	7.37589e-06
2.505	2.00215	-3.61115e-05	7.36e-06
2.506	2.00211	-3.60821e-05	7.36949e-06
2.507	2.00207	-3.60329e-05	7.36964e-06
2.508	2.00203	-3.60093e-05	7.366e-06
2.509	2.00199	-3.60173e-05	7.35701e-06
2.51	2.00195	-3.59649e-05	7.34727e-06
2.511	2.00191	-3.6026e-05	7.41556e-06
2.512	2.00187	-3.59569e-05	7.40089e-06
2.513	2.00183	-3.59455e-05	7.39593e-06
2.514	2.00179	-3.586e-05	7.39224e-06
2.515	2.00175	-3.58581e-05	7.38885e-06
2.516	2.00171	-3.58268e-05	7.38462e-06
2.517	2.00167	-3.57958e-05	7.36882e-06
2.518	2.00163	-3.57661e-05	7.36927e-06
2.519	2.00159	-3.57372e-05	7.37305e-06
2.52	2.00155	-3.56969e-05	7.36234e-06
2.521	2.00151	-3.57045e-05	7.35749e-06
2.522	2.00147	-3.56636e-05	7.34852e-06
2.523	2.00143	-3.56559e-05	7.34452e-06
2.524	2.00139	-3.56188e-05	7.34168e-06
2.525	2.00135	-3.56385e-05	7.33897e-06
2.526	2.00131	-3.55714e-05	7.34224e-06
2.527	2.00127	-3.55575e-05	7.33038e-06
2.528	2.00123	-3.55029e-05	7.33251e-06
2.529	2.0012	-3.5529e-05	7.32671e-06
2.53	2.00116	-3.55021e-05	7.32905e-06
2.531	2.00112	-3.54563e-05	7.3218e-06
2.532	2.00108	-3.54029e-05	7.31454e-06
2.533	2.00104	-3.54137e-05	7.31028e-06
2.534	2.001	-3.53632e-05	7.31382e-06
2.535	2.00096	-3.5331e-05	7.30603e-06
2.536	2.00092	-3.53081e-05	7.30247e-06
2.537	2.00088	-3.5318e-05	7.29552e-06
2.538	2.00084	-3.52995e-05	7.29595e-06
2.539	2.00081	-3.52355e-05	7.29883e-06
2.54	2.00077	-3.51934e-05	7.29187e-06
2.541	2.00073	-3.51751e-05	7.28766e-06
2.542	2.00069	-3.51544e-05	7.28403e-06
2.543	2.00065	-3.45321e-05	7.23798e-06
2.544	2.00061	-3.55362e-05	7.28577e-06
2.545	2.00057	-3.51154e-05	7.27848e-06
2.546	2.00053	-3.50508e-05	7.27592e-06
2.547	2.00049	-3.43687e-05	7.22968e-06
2.548	2.00046	-3.53966e-05	7.2721e-06
2.549	2.00042	-3.4331e-05	7.22282e-06
2.55	2.00038	-3.47041e-05	7.22309e-06
2.551	2.00034	-3.46867e-05	7.21939e-06
2.552	2.0003	-3.46695e-05	7.21775e-06
2.553	2.00026	-3.46558e-05	7.21533e-06
2.554	2.00023	-3.4626e-05	7.21413e-06
2.555	2.00019	-3.49168e-05	7.20303e-06
2.556	2.00015	-3.47381e-05	7.20295e-06
2.557	2.00011	-3.46928e-05	7.19369e-06
2.558	2.00007	-3.46764e-05	7.19979e-06
2.559	2.00004	-3.46625e-05	7.19508e-06
2.56	2	-3.46363e-05	7.19207e-06
2.561	1.99996	-3.46118e-05	7.18257e-06
2.562	1.99992	-3.45865e-05	7.17925e-06
2.563	1.99988	-3.45525e-05	7.18403e-06
2.564	1.99985	-3.45304e-05	7.17455e-06
2.565	1.99981	-3.45191e-05	7.1711e-06
2.566	1.99977	-3.44929e-05	7.16645e-06
2.567	1.99973	-3.44513e-05	7.17662e-06
2.568	1.99969	-3.44531e-05	7.17799e-06
2.569	1.99966	-3.4429e-05	7.17384e-06
2.57	1.99962	-3.44144e-05	7.15784e-06
2.571	1.99958	-3.43654e-05	7.14972e-06
2.572	1.99954	-3.43385e-05	7.14657e-06
2.573	1.99951	-3.43112e-05	7.14402e-06
2.574	1.99947	-3.42372e-05	7.15606e-06
2.575	1.99943	-3.42363e-05	7.14927e-06
2.576	1.99939	-3.44583e-05	7.14895e-06
2.577	1.99935	-3.42757e-05	7.14812e-06
2.578	1.99932	-3.42597e-05	7.14115e-06
2.579	1.99928	-3.43041e-05	7.14037e-06
2.58	1.99924	-3.42262e-05	7.13479e-06
2.581	1.9992	-3.44022e-05	7.13932e-06
2.582	1.99917	-3.41562e-05	7.11693e-06
2.583	1.99913	-3.41507e-05	7.1129e-06
2.584	1.99909	-3.41461e-05	7.11066e-06
2.585	1.99905	-3.41668e-05	7.11759e-06
2.586	1.99902	-3.38915e-05	7.09794e-06
2.587	1.99898	-3.40376e-05	7.10143e-06
2.588	1.99894	-3.38426e-05	7.08853e-06
2.589	1.99891	-3.41783e-05	7.10185e-06
2.59	1.99887	-3.38853e-05	7.08935e-06
2.591	1.99883	-3.39964e-05	7.09047e-06
2.592	1.99879	-3.39291e-05	7.08457e-06
2.593	1.99876	-3.39171e-05	7.07974e-06
2.594	1.99872	-3.38888e-05	7.07707e-06
2.595	1.99868	-3.38619e-05	7.07467e-06
2.596	1.99865	-3.38341e-05	7.07375e-06
2.597	1.99861	-3.37777e-05	7.06916e-06
2.598	1.99857	-3.37552e-05	7.06384e-06
2.599	1.99854	-3.36985e-05	7.07462e-06
2.6	1.9985	-3.36923e-05	7.06666e-06
2.601	1.99846	-3.36757e-05	7.063e-06
2.602	1.99843	-3.36769e-05	7.04702e-06
2.603	1.99839	-3.36523e-05	7.04552e-06
2.604	1.99835	-3.36266e-05	7.0513e-06
2.605	1.99832	-3.36003e-05	7.04828e-06
2.606	1.99828	-3.35671e-05	7.04757e-06
2.607	1.99824	-3.35449e-05	7.04001e-06
2.608	1.99821	-3.35259e-05	7.04257e-06
2.609	1.99817	-3.34975e-05	7.04031e-06
2.61	1.99813	-3.34773e-05	7.03655e-06
2.611	1.9981	-3.3436e-05	7.03237e-06
2.612	1.99806	-3.34296e-05	7.03638e-06
2.613	1.99802	-3.33982e-05	7.02149e-06
2.614	1.99799	-3.33783e-05	7.01749e-06
2.615	1.99795	-3.33585e-05	7.01633e-06
2.616	1.99791	-3.33411e-05	7.01972e-06
2.617	1.99788	-3.33302e-05	7.01527e-06
2.618	1.99784	-3.33144e-05	7.01275e-06
2.619	1.99781	-3.3303e-05	7.01052e-06
2.62	1.99777	-3.32981e-05	7.00901e-06
2.621	1.99773	-3.33052e-05	7.00896e-06
2.622	1.9977	-3.33409e-05	7.01189e-06
2.623	1.99766	-3.22927e-05	6.88765e-06
2.624	1.99763	-3.30582e-05	6.98405e-06
2.625	1.99759	-3.32515e-05	6.96532e-06
2.626	1.99755	-3.33118e-05	6.95263e-06
2.627	1.99752	-3.3249e-05	6.95375e-06
2.628	1.99748	-3.32501e-05	6.94049e-06
2.629	1.99745	-3.31886e-05	6.94728e-06
2.63	1.99741	-3.31788e-05	6.93722e-06
2.631	1.99737	-3.31486e-05	6.92438e-06
2.632	1.99734	-3.31166e-05	6.93194e-06
2.633	1.9973	-3.30861e-05	6.92891e-06
2.634	1.99727	-3.28171e-05	6.91139e-06
2.635	1.99723	-3.25481e-05	6.87585e-06
2.636	1.99719	-3.34509e-05	6.98067e-06
2.637	1.99716	-3.24492e-05	6.87273e-06
2.638	1.99712	-3.33028e-05	6.97258e-06
2.639	1.99709	-3.25542e-05	6.88604e-06
2.64	1.99705	-3.30425e-05	6.94279e-06
2.641	1.99702	-3.27043e-05	6.90269e-06
2.642	1.99698	-3.28492e-05	6.91975e-06
2.643	1.99695	-3.27734e-05	6.90082e-06
2.644	1.99691	-3.27729e-05	6.89974e-06
2.645	1.99688	-3.27269e-05	6.89312e-06
2.646	1.99684	-3.26899e-05	6.89016e-06
2.647	1.9968	-3.26686e-05	6.88649e-06
2.648	1.99677	-3.26598e-05	6.8899e-06
2.649	1.99673	-3.26365e-05	6.87938e-06
2.65	1.9967	-3.261e-05	6.87659e-06
2.651	1.99666	-3.25842e-05	6.8738e-06
2.652	1.99663	-3.2565e-05	6.87462e-06
2.653	1.99659	-3.25198e-05	6.87751e-06
2.654	1.99656	-3.25181e-05	6.86425e-06
2.655	1.99652	-3.24841e-05	6.86401e-06
2.656	1.99649	-3.24732e-05	6.86587e-06
2.657	1.99645	-3.24529e-05	6.86248e-06
2.658	1.99642	-3.24204e-05	6.86102e-06
2.659	1.99638	-3.24024e-05	6.85469e-06
2.66	1.99635	-3.23942e-05	6.84978e-06
2.661	1.99631	-3.23786e-05	6.84605e-06
2.662	1.99628	-3.23581e-05	6.83426e-06
2.663	1.99624	-3.23101e-05	6.82367e-06
2.664	1.99621	-3.22992e-05	6.82909e-06
2.665	1.99617	-3.22784e-05	6.82626e-06
2.666	1.99614	-3.22557e-05	6.82056e-06
2.667	1.9961	-3.22461e-05	6.81377e-06
2.668	1.99607	-3.22286e-05	6.80973e-06
2.669	1.99603	-3.22543e-05	6.80466e-06
2.67	1.996	-3.21858e-05	6.80517e-06
2.671	1.99597	-3.21804e-05	6.80881e-06
2.672	1.99593	-3.21542e-05	6.80592e-06
2.673	1.9959	-3.21391e-05	6.79873e-06
2.674	1.99586	-3.21246e-05	6.78578e-06
2.675	1.99583	-3.21115e-05	6.78337e-06
2.676	1.99579	-3.2069e-05	6.79003e-06
2.677	1.99576	-3.2065e-05	6.77852e-06
2.678	1.99572	-3.20374e-05	6.78538e-06
2.679	1.99569	-3.20052e-05	6.78612e-06
2.68	1.99565	-3.20039e-05	6.76906e-06
2.681	1.99562	-3.19777e-05	6.76607e-06
2.682	1.99559	-3.19448e-05	6.7667e-06
2.683	1.99555	-3.19275e-05	6.76314e-06
2.684	1.99552	-3.19059e-05	6.7599e-06
2.685	1.99548	-3.18848e-05	6.75693e-06
2.686	1.99545	-3.18832e-05	6.75295e-06
2.687	1.99541	-3.1864e-05	6.75242e-06
2.688	1.99538	-3.18263e-05	6.74743e-06
2.689	1.99535	-3.18055e-05	6.74457e-06
2.69	1.99531	-3.17779e-05	6.74164e-06
2.691	1.99528	-3.19432e-05	6.70417e-06
2.692	1.99524	-3.19635e-05	6.70691e-06
2.693	1.99521	-3.19174e-05	6.71483e-06
2.694	1.99518	-3.18702e-05	6.71327e-06
2.695	1.99514	-3.1813e-05	6.71602e-06
2.696	1.99511	-3.17707e-05	6.71471e-06
2.697	1.99507	-3.17651e-05	6.6968e-06
2.698	1.99504	-3.17255e-05	6.69043e-06
2.699	1.99501	-3.16647e-05	6.70495e-06
2.7	1.99497	-3.17e-05	6.69247e-06
2.701	1.99494	-3.17362e-05	6.68262e-06
2.702	1.99491	-3.16748e-05	6.68339e-06
2.703	1.99487	-3.1671e-05	6.68793e-06
2.704	1.99484	-3.16218e-05	6.67807e-06
2.705	1.9948	-3.15989e-05	6.68071e-06
2.706	1.99477	-3.15717e-05	6.67794e-06
2.707	1.99474	-3.15491e-05	6.68229e-06
2.708	1.9947	-3.15018e-05	6.66842e-06
2.709	1.99467	-3.14957e-05	6.67219e-06
2.71	1.99464	-3.1469e-05	6.66938e-06
2.711	1.9946	-3.14444e-05	6.66663e-06
2.712	1.99457	-3.1421e-05	6.6626e-06
2.713	1.99454	-3.13959e-05	6.65992e-06
2.714	1.9945	-3.13745e-05	6.6566e-06
2.715	1.99447	-3.14775e-05	6.66591e-06
2.716	1.99443	-3.19942e-05	6.71675e-06
2.717	1.9944	-3.24606e-05	6.77618e-06
2.718	1.99437	-3.28702e-05	6.83044e-06
2.719	1.99433	-3.32381e-05	6.87053e-06
2.72	1.9943	-3.35951e-05	6.90794e-06
2.721	1.99427	-3.38949e-05	6.94633e-06
2.722	1.99424	-3.41659e-05	6.9743e-06
2.723	1.9942	-3.4618e-05	7.01482e-06
2.724	1.99417	-3.4521e-05	7.02195e-06
2.725	1.99414	-3.42881e-05	7.00029e-06
2.726	1.9941	-3.32943e-05	6.93322e-06
2.727	1.99407	-3.35728e-05	6.94085e-06
2.728	1.99404	-3.3387e-05	6.92117e-06
2.729	1.994	-3.32038e-05	6.90188e-06
2.73	1.99397	-3.30407e-05	6.88327e-06
2.731	1.99394	-3.23431e-05	6.83924e-06
2.732	1.9939	-3.34671e-05	6.89784e-06
2.733	1.99387	-3.20246e-05	6.80411e-06
2.734	1.99384	-3.30602e-05	6.85818e-06
2.735	1.99381	-3.21459e-05	6.79794e-06
2.736	1.99377	-3.25076e-05	6.81242e-06
2.737	1.99374	-3.2211e-05	6.7825e-06
2.738	1.99371	-3.2204e-05	6.77813e-06
2.739	1.99367	-3.21014e-05	6.76647e-06
2.74	1.99364	-3.20424e-05	6.75153e-06
2.741	1.99361	-3.19762e-05	6.73375e-06
2.742	1.99358	-3.18934e-05	6.73161e-06
2.743	1.99354	-3.18249e-05	6.7315e-06
2.744	1.99351	-3.17663e-05	6.72294e-06
2.745	1.99348	-3.17075e-05	6.71289e-06
2.746	1.99345	-3.16536e-05	6.705e-06
2.747	1.99341	-3.16054e-05	6.693e-06
2.748	1.99338	-3.15535e-05	6.68528e-06
2.749	1.99335	-3.15107e-05	6.67659e-06
2.75	1.99332	-3.14514e-05	6.67679e-06
2.751	1.99328	-3.14055e-05	6.66653e-06
2.752	1.99325	-3.13797e-05	6.64841e-06
2.753	1.99322	-3.13233e-05	6.65378e-06
2.754	1.99319	-3.12866e-05	6.64609e-06
2.755	1.99315	-3.12305e-05	6.63552e-06
2.756	1.99312	-3.12073e-05	6.62124e-06
2.757	1.99309	-3.11447e-05	6.62561e-06
2.758	1.99306	-3.1116e-05	6.6147e-06
2.759	1.99303	-3.11075e-05	6.60802e-06
2.76	1.99299	-3.10376e-05	6.61274e-06
2.761	1.99296	-3.10146e-05	6.59347e-06
2.762	1.99293	-3.0966e-05	6.58764e-06
2.763	1.9929	-3.09316e-05	6.58303e-06
2.764	1.99286	-3.09017e-05	6.57793e-06
2.765	1.99283	-3.08791e-05	6.57147e-06
2.766	1.9928	-3.08513e-05	6.56628e-06
2.767	1.99277	-3.08208e-05	6.56146e-06
2.768	1.99274	-3.07834e-05	6.55817e-06
2.769	1.9927	-3.07536e-05	6.55367e-06
2.77	1.99267	-3.07227e-05	6.54954e-06
2.771	1.99264	-3.06927e-05	6.54547e-06
2.772	1.99261	-3.06639e-05	6.54087e-06
2.773	1.99258	-3.06325e-05	6.53719e-06
2.774	1.99254	-3.06034e-05	6.53289e-06
2.775	1.99251	-3.05655e-05	6.53343e-06
2.776	1.99248	-3.06207e-05	6.53281e-06
2.777	1.99245	-3.05384e-05	6.52524e-06
2.778	1.99242	-3.04971e-05	6.52083e-06
2.779	1.99239	-3.05754e-05	6.52036e-06
2.78	1.99235	-3.03921e-05	6.51311e-06
2.781	1.99232	-3.03838e-05	6.50985e-06
2.782	1.99229	-3.03652e-05	6.50577e-06
2.783	1.99226	-3.03533e-05	6.50214e-06
2.784	1.99223	-3.03253e-05	6.49831e-06
2.785	1.9922	-3.03127e-05	6.49597e-06
2.786	1.99216	-3.02814e-05	6.5001e-06
2.787	1.99213	-3.03051e-05	6.49664e-06
2.788	1.9921	-3.0102e-05	6.49209e-06
2.789	1.99207	-3.01123e-05	6.48814e-06
2.79	1.99204	-3.02162e-05	6.48567e-06
2.791	1.99201	-3.01334e-05	6.48014e-06
2.792	1.99198	-3.01188e-05	6.47721e-06
2.793	1.99194	-3.00961e-05	6.47274e-06
2.794	1.99191	-3.00796e-05	6.46288e-06
2.795	1.99188	-3.00704e-05	6.45706e-06
2.796	1.99185	-3.0045e-05	6.45315e-06
2.797	1.99182	-3.00203e-05	6.44954e-06
2.798	1.99179	-2.99958e-05	6.44605e-06
2.799	1.99176	-2.99718e-05	6.44525e-06
2.8	1.99173	-2.99396e-05	6.44293e-06
2.801	1.99169	-2.9914e-05	6.44059e-06
